name	arabicName	scientificName	price	imageUrl	categoryName	company	route
EMPACOZA PLUS 10/5 MG 30 F.C TABS.	إمباكوزا بلوس 10/	EMPAGLIFLOZIN+LINAGLIPTIN	357.0		ANTI - DIABETIC.COMBINED ( SGLT2 ) INHIBITOR WITH ( DPP - 4 ) INHIBITOR	ZETA PHARMA	ORAL.SOLID
EMPACOZA PLUS 25/5 MG 30 F.C TABS.	إمباكوزا بلوس 25/	EMPAGLIFLOZIN+LINAGLIPTIN	357.0		ANTI - DIABETIC.COMBINED ( SGLT2 ) INHIBITOR WITH ( DPP - 4 ) INHIBITOR	ZETA PHARMA	ORAL.SOLID
EMPACOZA TRIO XR 10/5/1000 MG 30 F.C. TABS.	إمباكوزا تريو كسر 10/5/	EMPAGLIFLOZIN+LINAGLIPTIN+METFORMIN	396.0		ANTIDIABETIC COMBINATIONS	ZETA PHARMA	ORAL.SOLID
EMPACOZA TRIO XR 25/5/1000 MG 30 F.C. TABS.	إمباكوزا تريو كسر 25/5/	EMPAGLIFLOZIN+LINAGLIPTIN+METFORMIN	396.0		ANTIDIABETIC COMBINATIONS	ZETA PHARMA	ORAL.SOLID
EMPACYRL 10/5 MG 30 F.C. TABS.	إمباسيرل 10/	EMPAGLIFLOZIN+LINAGLIPTIN	354.0		ANTI-DIABETIC.COMBINED (SGLT2) INHIBITOR WITH (DPP-4) INHIBITOR	MARCYRL PHARMACEUTICAL INDUSTRIES (MPI)	ORAL.SOLID
EMPACYRL 25/5 MG 30 F.C. TABS.	إمباسيرل 25/	EMPAGLIFLOZIN+LINAGLIPTIN	354.0		ANTI-DIABETIC.COMBINED (SGLT2) INHIBITOR WITH (DPP-4) INHIBITOR	MARCYRL PHARMACEUTICAL INDUSTRIES (MPI)	ORAL.SOLID
EMPAGLIFORM 12.5/1000 MG 30 F.C. TABS.	إمباجليفورم 12.5/	EMPAGLIFLOZIN+METFORMIN	228.0		ANTI-DIABETIC.SECRETAGOGUES.SGLT2 INHIBITORS	HIKMA PHARMA	ORAL.SOLID
EMPAGLIFORM 12.5/500 MG 30 F.C. TABS.	إمباجليفورم 12.5/	EMPAGLIFLOZIN+METFORMIN	207.0		ANTI-DIABETIC.SECRETAGOGUES.SGLT2 INHIBITORS	HIKMA PHARMA	ORAL.SOLID
EMPAGLIFORM 5/1000 MG 30 F.C. TABS.	إمباجليفورم 5/	EMPAGLIFLOZIN+METFORMIN	177.0		ANTI-DIABETIC.SECRETAGOGUES.SGLT2 INHIBITORS	HIKMA PHARMA	ORAL.SOLID
EMPAGLIFORM 5/500 MG 30 F.C. TABS.	إمباجليفورم 5/	EMPAGLIFLOZIN+METFORMIN	159.0		ANTI-DIABETIC.SECRETAGOGUES.SGLT2 INHIBITORS	HIKMA PHARMA	ORAL.SOLID
EMPAGLIFORM XR 10/1000 MG 30 F.C. TABS.	إمباجليفورم كسر 10/	EMPAGLIFLOZIN+METFORMIN	312.0		ANTI-DIABETIC.SECRETAGOGUES.SGLT2 INHIBITORS	HIKMA PHARMA	ORAL.SOLID
EMPAGLIFORM XR 25/1000 MG 30 F.C. TABS.	إمباجليفورم كسر 25/	EMPAGLIFLOZIN+METFORMIN	405.0		ANTI-DIABETIC.SECRETAGOGUES.SGLT2 INHIBITORS	HIKMA PHARMA	ORAL.SOLID
EMPAGLUTECH 10 MG 30 F.C. TABS.	إمباجلوتيتش	EMPAGLIFLOZIN	231.0		ANTI-DIABETIC.SECRETAGOGUES.SGLT2 INHIBITORS	MASH PREMIERE	ORAL.SOLID
EMPAGLUTECH 25 MG 30 F.C. TABS.	إمباجلوتيتش	EMPAGLIFLOZIN	231.0		ANTI-DIABETIC.SECRETAGOGUES.SGLT2 INHIBITORS	MASH PREMIERE	ORAL.SOLID
EMTHEXATE PF 100MG/ML (1G) VIAL	إمثيكساتي بف /مل	METHOTREXATE	120.0		ANTINEOPLASTIC	PHARMACHEMIE-NETHERLANDS > COPAD PHARMA	INJECTION
EMTHEXATE PF 100MG/ML (5G) VIAL	إمثيكساتي بف /مل	METHOTREXATE	500.0		ANTINEOPLASTIC	PHARMACHEMIE-NETHERLANDS > COPAD PHARMA	INJECTION
EMTHEXATE PF 25MG/ML (500MG) VIAL	إمثيكساتي بف /مل	METHOTREXATE	90.0		ANTINEOPLASTIC	PHARMACHEMIE-NETHERLANDS > COPAD PHARMA	INJECTION
EMTHEXATE PF 25MG/ML (50MG) VIAL	إمثيكساتي بف /مل	METHOTREXATE	16.0		ANTINEOPLASTIC	PHARMACHEMIE-NETHERLANDS > COPAD PHARMA	INJECTION
ENALAP 20MG 10 TAB.	إنالاب	ENALAPRIL	9.0		ANTI-HYPERTENSIVE.ACE	EIPICO	ORAL.SOLID
ENALAPRIL MALEATE 20MG 10 TAB.	إنالابريل مالياتي	ENALAPRIL	14.0		ANTI-HYPERTENSIVE.ACE	OCTOBER PHARMA	ORAL.SOLID
ENALAZIDE 10/12.5MG 20 TAB.	إنالازيدي 10/	ENALAPRIL+HYDROCHLOROTHIAZIDE	21.0		ANTI-HYPERTENSIVE.COMBINED ACE WITH DIURETIC	ALFACURE PHARMACEUTICALS	ORAL.SOLID
ENBREL 25 MG 4 PREF. SYRINGES	إنبريل 4 بريف. سيرينجيس	ETANERCEPT	8904.0		TNF BLOCKER	PFIZER	INJECTION
ENBREL 50 MG 4 PREF. SYRINGES	إنبريل 4 بريف. سيرينجيس	ETANERCEPT	14985.0		TNF BLOCKER	PFIZER	INJECTION
ENDLIXABAN 2.5 MG 30 F.C. TABS.	إندليكسابان	APIXABAN	249.0		ANTICOAGULANT	ATCO PHARMA	ORAL.SOLID
ENDLIXABAN 5 MG 30 F.C. TABS.	إندليكسابان	APIXABAN	268.5		ANTICOAGULANT	ATCO PHARMA	ORAL.SOLID
ENDO COUGH 120 ML SYP	إندو كوغ سيب	GUAVA+FENNEL+TILIA EXTRACT	60.0		COUGH PRODUCTS	MED LINE > LOTUS PHARMA	ORAL.LIQUID
ENDODRAVA 2 MG 28 TABS.	إندودرافا	DIENOGEST	261.0		CONTRACEPTIVE	TECHNOPHARMA	ORAL.SOLID
ENDOSENTANA 10 MG 10 F.C. TABS.	إندوسينتانا	AMBRISENTAN	462.0		PULMONARY HYPERTENSION	RAMEDA	ORAL.SOLID
ENDOSENTANA 5 MG 10 F.C. TABS.	إندوسينتانا	AMBRISENTAN	462.0		PULMONARY HYPERTENSION	RAMEDA	ORAL.SOLID
ENDOXAN 1 GM I.V. VIAL	إندوكسان	CYCLOPHOSPHAMIDE	417.0		ANTINEOPLASTIC	BAXTER ONCOLOGY-GERMANY > UNITED CO. FOR BIO INDUSTRIES	INJECTION
ENDOXAN 200 MG I.V. VIAL	إندوكسان	CYCLOPHOSPHAMIDE	93.0		ANTINEOPLASTIC	BAXTER ONCOLOGY-GERMANY > UNITED CO. FOR BIO INDUSTRIES	INJECTION
ENDOXAN 50 MG 50 SUGAR C.TABS.	إندوكسان 50 سوجار ك	CYCLOPHOSPHAMIDE	358.0		ANTINEOPLASTIC	BAXTER ONCOLOGY-GERMANY > UNITED CO. FOR BIO INDUSTRIES	ORAL.SOLID
ENDSAV 30 TABLETS	إندساف	GLUCOSAMINE SULFATE+CHONDORITIN SULFATE+MSM+COLLAGEN+HYALOURONIC ACID	490.0		ANTI ARTHARITIC DRUG	DAWA EGYPT > SAVI PHARMA	ORAL.SOLID
ENDSTAMINE 2.5MG/5ML SYPUP 120 ML	إندستاميني / سيبوب	DESLORATADINE	7.0		ANTI-HISTAMINE.ANTI-ALLERGY	MASH PREMIERE	ORAL.LIQUID
ENEMACORT RETENTION 0.02 MG/ML 4 ENEMA	إنيماكورت ريتينتيون /مل 4 إنيما	BUDESONIDE	120.0		ANTI-INFLAMMATORY.GLUCOCORTICOID STEROID	MUP	UNKNOWN
ENEMAX ENEMA 120 ML	إنيماكس إنيما	DISODIUM PHOSPHATE+MONO SODIUM PHOSPHATE	40.0		LAXATIVE	AMOUN	UNKNOWN
ENERA COLLAGEN 10 SACHETS	إنيرا كوللاجين	COLLAGEN+MAGNESIUM+CALCIUM+VITAMIN C	300.0		ANTI-RHEUMATIC.OSTEOARTHRITIS.ANABOLIC AGENTS	MEDICARE > PARKVILLE	EFF
ENERZAD EXTRA 30 F.C.TABS.	إنيرزاد إكسترا	L-ARGININE+ZINC	190.0		AMINO ACID	> ARAX PHARM. IND.	ORAL.SOLID
ENERZAIR BREEZHALER 150/50/160 MCG 30 INH. CAPS. + INHALER	إنيرزاير بريزهالير 150/50/ 30 إنه. . +	INDACATEROL+GLYCOPYRRONIUM+MOMETASONE	758.0		BRONCHODILATOR	NOVARTIS	ORAL.SOLID
ENGERIX B (PEDIATRIC)I.M. INJECTION 10 MCG/0.5ML VIAL	إنجيريكس ب . /	VACCINE HEPATITIS B	11.0		VACCINE	GLAXO SMITHKLINE	INJECTION
ENGERIX-B VACCINE (ADULT)I.M. INJECTION  20MCG/ML VIAL	إنجيريكس-ب فاكسيني . /مل	VACCINE HEPATITIS B	125.0		VACCINE	GLAXO SMITHKLINE > MODERN PHARMA	INJECTION
ENGILOR 5/500 MG 30 TAB.	إنجيلور 5/	GLIPIZIDE+METFORMIN	15.0		ANTI-DIABETIC.COMBINED SECRETAGOGUES+SENSITIZERS	MARCYRL PHARMACEUTICAL INDUSTRIES (MPI)	ORAL.SOLID
ENHANTIN 400 MG 30 CAPS.	إنهانتين	GABAPENTIN	102.0		ANTI-EPILEPTIC.GABA ANALOGS	CHEMIPHARM	ORAL.SOLID
ENHERTU 100 MG PWD. I.V. INF. VIAL	إنهيرتو بود	TRASTUZUMAB DERUXTECAN	43575.0		ANTINEOPLASTIC	ASTRAZENECA > EGYPTIAN PHARMACEUTICAL TRADING COMPANY	INJECTION
ENIGMA-NATURE MOISTURIZING CREAM	إنيجما-ناتوري مويستوريزينج	PANTHENOL+VIT E+TEA TREA OIL+LANOLIN+GLYCERIN+UREA	65.0		MISTURIZING EMOLIENT CREAM	VITALITY > TANGLHAND BEAUTY	TOPICAL
ENOLOTAX 250 MG 50 CAPS.	إنولوتاكس	MYCOPHENOLATE MOFETIL	520.0		IMMUNOSUPPRESSANT	HIKMA SPECIALIZED PHARMACEUTICALS	ORAL.SOLID
ENOLOTAX 500 MG 50 TABS.	إنولوتاكس	MYCOPHENOLATE MOFETIL	1030.0		IMMUNOSUPPRESSANT	HIKMA SPECIALIZED PHARMACEUTICALS	ORAL.SOLID
ENOVA CU T 380A INTRAUTERINE DEVICE	إنوفا كو ت 380أ إنتروتيريني ديفيسي	COPPER	15.0		IUD	FAMY CARE LTD. > ACDIMA INTERNATIONAL TRADING	UNKNOWN
ENSINY 50 GM CREAM	إنسيني	ZINC OXIDE+COD LIVER OIL+GLYCERIN+BEESWAX+STEARIC ACID	90.0		SKIN SOOTHING	DREAMS EL HABOBA > EBAY FOR PHARMACEUTICALS	TOPICAL
ENSUDYNE 15MG 7 TAB.	إنسوديني	PIOGLITAZONE	21.6		ANTI-DIABETIC.SENSITIZERS.GLITAZONE	MUP	ORAL.SOLID
ENSUDYNE 30MG 7 TAB.	إنسوديني	PIOGLITAZONE	33.0		ANTI-DIABETIC.SENSITIZERS.GLITAZONE	MUP	ORAL.SOLID
ENSURE POWDER 400 GM	إنسوري	NUTRITIVE POWDER FORMULA	530.0		NUTRITIVE POWDER	ABBOTT LABORATORIES > IBN SINA	UNKNOWN
ENTECAVIR 0.25MG/5ML ORAL SOLN. 210 ML	إنتيكافير / أورال	ENTECAVIR	450.0		ANTI-VIRAL.NUCLEOSIDE	GLOBAL NAPI PHARMACEUTICALS > PENTA PHARMA	UNKNOWN
ENTECAVIR 0.5 MG 10 TAB.	إنتيكافير	ENTECAVIR	300.0		ANTI-VIRAL.NUCLEOSIDE	PENTA PHARMA-EGYPT > PENTA PHARMA	ORAL.SOLID
ENTECAVIR 1 MG 10 TAB.	إنتيكافير	ENTECAVIR	450.0		ANTI-VIRAL.NUCLEOSIDE	PENTA PHARMA-EGYPT > PENTA PHARMA	ORAL.SOLID
ENTEROGERMINA 2 BILLION/5ML ORAL SUSP. 10 MINI BOTTLES	إنتيروجيرمينا 2 بيلليون/ أورال . 10 ميني بوتتليس	BACILLUS CLAUSII SPORES	200.0		ANTIDIARRHOEAL	SANOFI	ORAL.LIQUID
ENTEROGERMINA 4 BILLION/5ML ORAL SUSP. 10 MINI BOTTLES	إنتيروجيرمينا 4 بيلليون/ أورال . 10 ميني بوتتليس	BACILLUS CLAUSII SPORES	225.0		ANTIDIARRHOEAL	SANOFI	ORAL.LIQUID
ENTEROMYCIN  DRY 60ML SYRUP	إنتيروميسين دري	ALUMINA GEL+CLIOQUINOL+STREPTOMYCIN	5.3		ANTI-DIARRHOEAL	EL NILE.	ORAL.LIQUID
ENTEROQUIN 250MG 20 TAB.	إنتيروكوين	DIIODOHYDROXYQUINOLINE	54.0		ANTIPROTOZOAL	ARAB DRUG COMPANY (ADCO)	ORAL.SOLID
ENTEROQUIN COMP. PD. FOR ORAL SUSP. 60 ML	إنتيروكوين كومب. بد. أورال	HOMATROPINE METHYLBROMIDE+IODOQUINOL+KAOLIN+PHTHALYL SULPHATHIAZOLE+SULPHADIMIDINE+VITAMIN B1+B6+B12	4.55		ANTIDIARRHOEAL	ARAB DRUG COMPANY (ADCO)	ORAL.LIQUID
ENTOCID 20*10 TABS.	إنتوسيد 20	DIIODOHYDROXYQUINOLINE+PHTHALYLSULFATHIAZOL+STREPTOMYCIN	300.0		ANTIDIARRHOEAL	CID	ORAL.SOLID
ENTOCID COMP. 15 SACHET FOR ORAL SUSP.	إنتوسيد كومب. أورال	DIIODOHYDROXYQUINOLINE+KAOLIN+NICOTINAMIDE+PECTIN+STREPTOMYCIN+SUCCINYLSULPHATHIAZOLE+SULPHADIAZINE	33.0		ANTIDIARRHOEAL	CID	ORAL.LIQUID
ENTOPHAR 125MG/5ML SUSP. 120ML	إنتوفار /	METRONIDAZOLE	22.0		ANTIPROTOZOAL.NITROIMIDAZOLE	PHAROPHARMA	ORAL.LIQUID
ENTOPHAR 500 MG 5 VAG. OVULES	إنتوفار 5 فاج. أوفوليس	METRONIDAZOLE	8.5		ANTIPROTOZOAL.NITROIMIDAZOLE	PHAROPHARMA	VAGINAL
ENTRESTO 100 MG (49/51 MG) 28 F.C.TABS.	إنتريستو	SACUBITRIL+VALSARTAN	1700.0		ANGIOTENSIN RECEPTOR BLOCKERS & NEPRILYSIN INHIBITORS	NOVARTIS	ORAL.SOLID
ENTRESTO 200 MG (97/103 MG) 56 F.C.TABS.	إنتريستو	SACUBITRIL+VALSARTAN	3559.0		ANGIOTENSIN RECEPTOR BLOCKERS & NEPRILYSIN INHIBITORS	NOVARTIS	ORAL.SOLID
ENTRESTO 50 MG (24/26 MG) 28 F.C.TABS.	إنتريستو	SACUBITRIL+VALSARTAN	1700.0		ANGIOTENSIN RECEPTOR BLOCKERS & NEPRILYSIN INHIBITORS	NOVARTIS	ORAL.SOLID
ENTYVIO 300 MG VIAL FOR INF.	إنتيفيو	VEDOLIZUMAB	48824.0		ULCERATIVE COLITIS	TAKEDA > PHARMA OVER SEAS	INJECTION
ENZYHERB 20 CAPS.	إنزيهيرب	LIPASE+AMYLASE+PROTEASE+PAPAIN+BROMELAIN+CURCUMIN+CARAWAY+CHAMOMILE+THYME+GINGER+PEPPERMINT	175.0		DIGESTIVE ENZYMES	COPAD > MASTER MED PHARMA	ORAL.SOLID
ENZYMAX DUAL RELEASE 10 DOUBLE CAPS.	إنزيماكس دوال ريلياسي 10 دوبلي	LIPASE+AMYLASE+GLUCOAMYLASE+PROTEASE 4.5+PROTEASE 6+NEUTRAL PROTEASE	240.0		DIGESTIVE ENZYMES	> ELIXIR PHARMA	ORAL.SOLID
ENZYMOTREX 200 CEIP UNIT/ML SYRUP 100 ML	إنزيموتريكس 200 سايب أونيت/مل	ALPHA AMYLASE	13.0		ANTI-INFLAMMATORY ENZYMES	XEEDIA PHARMA	ORAL.LIQUID
EPANUTIN 100MG 50CAPS.	إبانوتين	PHENYTOIN	14.4		ANTI-EPILEPTIC.HYDANTOIN	EL NILE. > PFIZER	ORAL.SOLID
EPCIDIN S.R. 6 MG 10 CAPS.	إبسيدين س.ر	TIZANIDINE	8.0		CNS.ANALGESIC.SKELETAL MUSCLE RELAXANT.ALPHA2 AGONIST	EPCI	ORAL.SOLID
EPCIFLURIFEN 8.75 MG 20 LOZENGES	إبسيفلوريفين	FLURBIPROFEN	14.0		NSAID.PROPIONIC ACID DERIVATIVES	EPCI	UNKNOWN
EPCIMOX 125MG 8 ORAL DIS. TAB.	إبسيموكس 8 أورال ديس	AMOXICILLIN	3.25		PENICILLINS.MONOCOMPONENT	EPCI	ORAL.SOLID
EPCIMOX 250MG 8 ORAL DIS. TAB.	إبسيموكس 8 أورال ديس	AMOXICILLIN	5.0		PENICILLINS.MONOCOMPONENT	EPCI	ORAL.SOLID
EPCURA MR 4MG 10 TAB.	إبكورا مر	DOXAZOSIN	10.0		ANTIHYPERTENSIVE.SELECTIVE ALPHA 1 RECEPTOR BLOCKERS	EPCI	ORAL.SOLID
EPERICAL 100 MG 30 F.C.TABS.	إبيريكال	EPERISONE	76.5		CNS.ANALGESIC.SKELETAL MUSCLE RELAXANT	ATCO PHARMA	ORAL.SOLID
EPERICAL 50 MG 30 F.C.TABS.	إبيريكال	EPERISONE	114.0		CNS.ANALGESIC.SKELETAL MUSCLE RELAXANT	ATCO PHARMA	ORAL.SOLID
EPHEDRINE SULPHATE-MISR 25MG/ML 100 AMP.	إفيدريني سولفاتي-ميسر /مل	EPHEDRINE	600.0		SYMPATHOMIMETIC	MISR	INJECTION
EPHEDRINE SULPHATE-MISR 50MG/ML 100 AMP.	إفيدريني سولفاتي-ميسر /مل	EPHEDRINE	700.0		ALPHA/BETA ADRENERGIC AGONIST	MISR	INJECTION
EPHEDRINE-CID 30MG/ML 100 AMP.	إفيدريني-سيد /مل	EPHEDRINE	700.0		SYMPATHOMIMETIC	CID	INJECTION
EPHRICETAMOL 10 CAPS.	إفريسيتامول	PARACETAMOL(ACETAMINOPHEN)+CAFFEINE+PHENYLEPHRINE	8.5		COLD PRODUCTS	DBK	ORAL.SOLID
EPI-DINITRA 10 MG 20 TABS.	إبي-دينيترا	ISOSORBIDE DINITRATE	9.0		ANTI-ISCHEMIC	EIPICO	ORAL.SOLID
EPI-DINITRA 5 MG 30 SUBLINGUAL TAB.	إبي-دينيترا 30 سوبلينجوال	ISOSORBIDE DINITRATE	16.0		ANTI-ISCHEMIC	EIPICO	ORAL.SOLID
EPIAO 10000I.U./ML VIAL	إبياو 10000إ.أو./مل	ERYTHROPOIETIN-ALPHA	210.0		HEMATOPOIETIC.ERYTHROPOIESIS-STIMULATING AGENT (ESA)	SHENYANG SUNSHINE PHARMACEUTICAL CO. > EGYPTIAN PHARMEX	INJECTION
EPIAO 2000 I.U./ML VIAL	إبياو 2000 إ.أو./مل	ERYTHROPOIETIN-ALPHA	53.0		HEMATOPOIETIC.ERYTHROPOIESIS-STIMULATING AGENT (ESA)	SHENYANG SUNSHINE PHARMACEUTICAL CO. > EGYPTIAN PHARMEX	INJECTION
EPIAO 4000I.U./ML VIAL	إبياو 4000إ.أو./مل	ERYTHROPOIETIN-ALPHA	155.0		HEMATOPOIETIC.ERYTHROPOIESIS-STIMULATING AGENT (ESA)	SHENYANG SUNSHINE PHARMACEUTICAL CO. > EGYPTIAN PHARMEX	INJECTION
EPICARE HAND SANITIZER TOPICAL SOLUTION 125 ML	إبيكاري هاند سانيتيزير	ALCOHOL 80%	30.0		ANTISEPTIC	EIPICO	UNKNOWN
EPICEPHIN 1 GM I.M. VIAL	إبيسيفين	CEFTRIAXONE	60.0		ANTIBIOTIC.CEPHALOSPORIN.THIRD-GENERATION	EIPICO	INJECTION
EPICEPHIN 1 GM I.V. VIAL	إبيسيفين	CEFTRIAXONE	60.0		ANTIBIOTIC.CEPHALOSPORIN.THIRD-GENERATION	EIPICO	INJECTION
EPICEPHIN 2 GM I.V. VIAL	إبيسيفين	CEFTRIAXONE	77.0		ANTIBIOTIC.CEPHALOSPORIN.THIRD-GENERATION	EIPICO	INJECTION
EPICEPHIN 250 MG I.M. VIAL	إبيسيفين	CEFTRIAXONE	22.0		ANTIBIOTIC.CEPHALOSPORIN.THIRD-GENERATION	EIPICO	INJECTION
EPICEPHIN 250 MG I.V. VIAL	إبيسيفين	CEFTRIAXONE	22.0		ANTIBIOTIC.CEPHALOSPORIN.THIRD-GENERATION	EIPICO	INJECTION
EPICEPHIN 500 MG I.M. VIAL	إبيسيفين	CEFTRIAXONE	47.0		ANTIBIOTIC.CEPHALOSPORIN.THIRD-GENERATION	EIPICO	INJECTION
EPICEPHIN 500 MG I.V. VIAL	إبيسيفين	CEFTRIAXONE	47.0		ANTIBIOTIC.CEPHALOSPORIN.THIRD-GENERATION	EIPICO	INJECTION
EPICOCILLIN 1 GM VIAL. I.M/I.V	إبيكوسيللين . /	AMPICILLIN	10.0		PENICILLINS.MONOCOMPONENT	EIPICO	INJECTION
EPICOCILLIN 500MG 16 CAPS.	إبيكوسيللين	AMPICILLIN	40.0		PENICILLINS.MONOCOMPONENT	EIPICO	ORAL.SOLID
EPICOCILLIN 500MG VIAL	إبيكوسيللين	AMPICILLIN	7.5		PENICILLINS.MONOCOMPONENT	EIPICO	INJECTION
EPICOFLOCIN 200 MG 10 F.C.TABS.	إبيكوفلوسين	OFLOXACIN	28.0		ANTIBIOTIC.QUINOLONE	EIPICO	ORAL.SOLID
EPICOGEL SUSP. 180ML	إبيكوجيل	ALUMINIUM HYDROXIDE+DIMETHICONE+MAGNESIUM HYDROXIDE	48.0		ANTACID	EIPICO	ORAL.LIQUID
EPICOPENTIN 100 MG 30 CAPS.	إبيكوبينتين	GABAPENTIN	51.0		ANTI-EPILEPTIC.GABA ANALOGS	EIPICO	ORAL.SOLID
EPICOPENTIN 300 MG 30 CAPS.	إبيكوبينتين	GABAPENTIN	96.0		ANTI-EPILEPTIC.GABA ANALOGS	EIPICO	ORAL.SOLID
EPICOPENTIN 400 MG 30 CAPS.	إبيكوبينتين	GABAPENTIN	126.0		ANTI-EPILEPTIC.GABA ANALOGS	EIPICO	ORAL.SOLID
EPICOPENTIN 600 MG 30 F.C.TABS.	إبيكوبينتين	GABAPENTIN	138.0		ANTI-EPILEPTIC.GABA ANALOGS	EIPICO	ORAL.SOLID
EPICOPENTIN 800 MG 30 F.C. TABS.	إبيكوبينتين	GABAPENTIN	109.5		ANTI-EPILEPTIC.GABA ANALOGS	EIPICO	ORAL.SOLID
EPICOPHYLLINE 2.5G/100ML SYRUP 125 ML	إبيكوفيلليني /	ACEFYLLINE PIPERAZINE	22.0		BRONCHODILATOR	EIPICO	ORAL.LIQUID
EPICOPHYLLINE PHENOBARBITONE SYRUP 125ML	إبيكوفيلليني فينوباربيتوني	ACEFYLLINE PIPERAZINE+PHENOBARBITAL	7.5		BRONCHIAL ASTHMA	EIPICO	ORAL.LIQUID
EPICOPRED 20 MG 20 ORODISPERSIBLE TABS.	إبيكوبريد 20 أوروديسبيرسيبلي	PREDNISOLONE	104.0		GLUCOCORTICOID	EIPICO	ORAL.SOLID
EPICOPRED 5 MG 30 ORODISPERSIBLE TABS.	إبيكوبريد 30 أوروديسبيرسيبلي	PREDNISOLONE	69.0		GLUCOCORTICOID	EIPICO	ORAL.SOLID
EPICOTIL 20MG 10 F.C.TAB.	إبيكوتيل	TENOXICAM	43.0		NSAID.OXICAM	EIPICO	ORAL.SOLID
EPICOTIL 20MG 5 ADULT SUPP.	إبيكوتيل 5 أدولت سوبب	TENOXICAM	27.0		NSAID.OXICAM	EIPICO	RECTAL
EPICOTIL 20MG I.M./I.V. 3 VIAL	إبيكوتيل ./	TENOXICAM	48.0		NSAID.OXICAM	EIPICO	INJECTION
EPICROM 4% EYE DROPS 10 ML	إبيكروم 4% إيي	SODIUM CROMOGLYCATE	23.0		ANTI-HISTAMINE.ANTI-ALLERGY	EIPICO	EYE
EPICROM PLUS EYE SUSP. DROP 5 ML	إبيكروم بلوس إيي	FLUOROMETHOLONE+SODIUM CROMOGLYCATE	41.0		GLUCOCORTICOID	EIPICO	EYE
EPIDEXONE 0.05% EYE OINT. 5 GM	إبيديكسوني 0.05% إيي	DEXAMETHASONE	13.0		GLUCOCORTICOID	EIPICO	EYE
EPIDEXONE 1MG/ML EYE/EAR DROPS 5 ML	إبيديكسوني /مل إيي/إار	DEXAMETHASONE	13.0		GLUCOCORTICOID	EIPICO	EYE
EPIDOPA 250MG 30 F.C. TAB.	إبيدوبا	METHYLDOPA	22.5		ANTIHYPERTENSIVES.CENTERAL ALPHA 2 AGONIST	EIPICO	ORAL.SOLID
EPIDRON 4MG/ML VIAL 2 ML	إبيدرون /مل	DEXAMETHASONE SODIUM PHOSPHATE	13.0		GLUCOCORTICOID	EIPICO	INJECTION
EPIFASI 5000 I.U. AMP.	إبيفاسي 5000 إ.أو	HUMAN CHORIONIC GONADOTROPHIN	500.0		INFERTILITY DRUGS.HUMAN CHORIONIC GONADOTROPHIN	EIPICO	INJECTION
EPIFENAC 0.1% EYE DROPS 5 ML	إبيفيناك 0.1% إيي	DICLOFENAC SODIUM	20.0		NSAID.ACETIC ACID DERIVATIVES	EIPICO	EYE
EPIFENAC 100 MG 5 RECTAL SUPP.	إبيفيناك 5 سوبب	DICLOFENAC SODIUM	21.0		NSAID.ACETIC ACID DERIVATIVES	EIPICO	RECTAL
EPIFENAC 100 MG S.R. 10 CAPS.	إبيفيناك س.ر	DICLOFENAC SODIUM	33.0		NSAID.ACETIC ACID DERIVATIVES	EIPICO	ORAL.SOLID
EPIFENAC 12.5 MG 5 SUPP.	إبيفيناك 5 سوبب	DICLOFENAC SODIUM	15.0		NSAID.ACETIC ACID DERIVATIVES	EIPICO	RECTAL
EPIFENAC 25 MG 20 E.C. TAB.	إبيفيناك 20 إ.ك	DICLOFENAC SODIUM	12.0		NSAID.ACETIC ACID DERIVATIVES	EIPICO	ORAL.SOLID
EPIFENAC 25 MG 5 SUPP.	إبيفيناك 5 سوبب	DICLOFENAC SODIUM	15.0		NSAID.ACETIC ACID DERIVATIVES	EIPICO	RECTAL
EPIFENAC 50 MG 5 SUPP.	إبيفيناك 5 سوبب	DICLOFENAC SODIUM	8.75		NSAID.ACETIC ACID DERIVATIVES	EIPICO	RECTAL
EPIFENAC 75 MG S.R. 10 TABS.	إبيفيناك س.ر	DICLOFENAC SODIUM	29.0		NSAID.ACETIC ACID DERIVATIVES	EIPICO	ORAL.SOLID
EPIFENAC 75 MG/3ML 3 I.M./I.V. AMP.	إبيفيناك / 3 ./	DICLOFENAC SODIUM	36.0		NSAID.ACETIC ACID DERIVATIVES	EIPICO	INJECTION
EPIFLUVER 200 MG 40 F.C.TABS.	إبيفلوفير	FAVIPIRAVIR	812.0		ANTIVIRAL	EIPICO	ORAL.SOLID
EPIGENT 20MG/2ML I.V./I.M. 3 AMPS.	إبيجينت / ./	GENTAMICIN	24.0		AMINOGLYCOSIDE ANTIBIOTIC	EIPICO	INJECTION
EPIGENT 80MG/2ML I.M./I.V. 3 AMPS.	إبيجينت / ./	GENTAMICIN	54.0		AMINOGLYCOSIDE ANTIBIOTIC	EIPICO	INJECTION
EPIGONAL 75 I.U. 1 AMP.	إبيجونال 75 إ.أو	HUMAN MENOPAUSAL GONADOTROPHIN (FSH+LH)	321.0		INFERTILITY DRUGS.HUMAN MENOPAUSAL GONADOTROPHIN	EIPICO	INJECTION
EPILACTONE 100 MG 10 TABS.	إبيلاكتوني	SPIRONOLACTONE	7.0		DIURETIC.POTASSIUM-SPARING DIURETICS	EIPICO	ORAL.SOLID
